Country_code;ZIP;County;Region
SK;95635;Bánovce nad Bebravou;Trenčiansky kraj
SK;95636;Bánovce nad Bebravou;Trenčiansky kraj
SK;95637;Bánovce nad Bebravou;Trenčiansky kraj
SK;95638;Bánovce nad Bebravou;Trenčiansky kraj
SK;95641;Bánovce nad Bebravou;Trenčiansky kraj
SK;95652;Bánovce nad Bebravou;Trenčiansky kraj
SK;95653;Bánovce nad Bebravou;Trenčiansky kraj
SK;95654;Bánovce nad Bebravou;Trenčiansky kraj
SK;95655;Bánovce nad Bebravou;Trenčiansky kraj
SK;95701;Bánovce nad Bebravou;Trenčiansky kraj
SK;95703;Bánovce nad Bebravou;Trenčiansky kraj
SK;97401;Banská Bystrica;Banskobystrický kraj
SK;97405;Banská Bystrica;Banskobystrický kraj
SK;97411;Banská Bystrica;Banskobystrický kraj
SK;97602;Banská Bystrica;Banskobystrický kraj
SK;97603;Banská Bystrica;Banskobystrický kraj
SK;97611;Banská Bystrica;Banskobystrický kraj
SK;97613;Banská Bystrica;Banskobystrický kraj
SK;97631;Banská Bystrica;Banskobystrický kraj
SK;97632;Banská Bystrica;Banskobystrický kraj
SK;97633;Banská Bystrica;Banskobystrický kraj
SK;97634;Banská Bystrica;Banskobystrický kraj
SK;97637;Banská Bystrica;Banskobystrický kraj
SK;97639;Banská Bystrica;Banskobystrický kraj
SK;97655;Banská Bystrica;Banskobystrický kraj
SK;97661;Banská Bystrica;Banskobystrický kraj
SK;97662;Banská Bystrica;Banskobystrický kraj
SK;97696;Banská Bystrica;Banskobystrický kraj
SK;96615;Banská Štiavnica;Banskobystrický kraj
SK;96901;Banská Štiavnica;Banskobystrický kraj
SK;96972;Banská Štiavnica;Banskobystrický kraj
SK;96973;Banská Štiavnica;Banskobystrický kraj
SK;96981;Banská Štiavnica;Banskobystrický kraj
SK;96982;Banská Štiavnica;Banskobystrický kraj
SK;08501;Bardejov;Prešovský kraj
SK;08601;Bardejov;Prešovský kraj
SK;08602;Bardejov;Prešovský kraj
SK;08604;Bardejov;Prešovský kraj
SK;08605;Bardejov;Prešovský kraj
SK;08606;Bardejov;Prešovský kraj
SK;08611;Bardejov;Prešovský kraj
SK;08612;Bardejov;Prešovský kraj
SK;08614;Bardejov;Prešovský kraj
SK;08621;Bardejov;Prešovský kraj
SK;08622;Bardejov;Prešovský kraj
SK;08631;Bardejov;Prešovský kraj
SK;08633;Bardejov;Prešovský kraj
SK;08635;Bardejov;Prešovský kraj
SK;08636;Bardejov;Prešovský kraj
SK;08637;Bardejov;Prešovský kraj
SK;08641;Bardejov;Prešovský kraj
SK;08642;Bardejov;Prešovský kraj
SK;08643;Bardejov;Prešovský kraj
SK;08645;Bardejov;Prešovský kraj
SK;08646;Bardejov;Prešovský kraj
SK;08701;Bardejov;Prešovský kraj
CZ;25167;Benešov;Středočeský kraj
CZ;25168;Benešov;Středočeský kraj
CZ;25601;Benešov;Středočeský kraj
CZ;25701;Benešov;Středočeský kraj
CZ;25702;Benešov;Středočeský kraj
CZ;25703;Benešov;Středočeský kraj
CZ;25705;Benešov;Středočeský kraj
CZ;25706;Benešov;Středočeský kraj
CZ;25708;Benešov;Středočeský kraj
CZ;25709;Benešov;Středočeský kraj
CZ;25721;Benešov;Středočeský kraj
CZ;25722;Benešov;Středočeský kraj
CZ;25723;Benešov;Středočeský kraj
CZ;25724;Benešov;Středočeský kraj
CZ;25726;Benešov;Středočeský kraj
CZ;25728;Benešov;Středočeský kraj
CZ;25741;Benešov;Středočeský kraj
CZ;25742;Benešov;Středočeský kraj
CZ;25744;Benešov;Středočeský kraj
CZ;25751;Benešov;Středočeský kraj
CZ;25753;Benešov;Středočeský kraj
CZ;25754;Benešov;Středočeský kraj
CZ;25755;Benešov;Středočeský kraj
CZ;25756;Benešov;Středočeský kraj
CZ;25762;Benešov;Středočeský kraj
CZ;25763;Benešov;Středočeský kraj
CZ;25764;Benešov;Středočeský kraj
CZ;25765;Benešov;Středočeský kraj
CZ;25766;Benešov;Středočeský kraj
CZ;25768;Benešov;Středočeský kraj
CZ;25771;Benešov;Středočeský kraj
CZ;25786;Benešov;Středočeský kraj
CZ;25787;Benešov;Středočeský kraj
CZ;25788;Benešov;Středočeský kraj
CZ;25789;Benešov;Středočeský kraj
CZ;25790;Benešov;Středočeský kraj
CZ;25801;Benešov;Středočeský kraj
CZ;25901;Benešov;Středočeský kraj
CZ;28506;Benešov;Středočeský kraj
CZ;26601;Beroun;Středočeský kraj
CZ;26701;Beroun;Středočeský kraj
CZ;26703;Beroun;Středočeský kraj
CZ;26705;Beroun;Středočeský kraj
CZ;26706;Beroun;Středočeský kraj
CZ;26707;Beroun;Středočeský kraj
CZ;26711;Beroun;Středočeský kraj
CZ;26712;Beroun;Středočeský kraj
CZ;26716;Beroun;Středočeský kraj
CZ;26717;Beroun;Středočeský kraj
CZ;26718;Beroun;Středočeský kraj
CZ;26721;Beroun;Středočeský kraj
CZ;26722;Beroun;Středočeský kraj
CZ;26723;Beroun;Středočeský kraj
CZ;26724;Beroun;Středočeský kraj
CZ;26725;Beroun;Středočeský kraj
CZ;26726;Beroun;Středočeský kraj
CZ;26727;Beroun;Středočeský kraj
CZ;26728;Beroun;Středočeský kraj
CZ;26729;Beroun;Středočeský kraj
CZ;26741;Beroun;Středočeský kraj
CZ;26742;Beroun;Středočeský kraj
CZ;26743;Beroun;Středočeský kraj
CZ;26751;Beroun;Středočeský kraj
CZ;26753;Beroun;Středočeský kraj
CZ;26754;Beroun;Středočeský kraj
CZ;26761;Beroun;Středočeský kraj
CZ;26764;Beroun;Středočeský kraj
CZ;26801;Beroun;Středočeský kraj
CZ;59301;Blansko;Jihomoravský kraj
CZ;67801;Blansko;Jihomoravský kraj
CZ;67901;Blansko;Jihomoravský kraj
CZ;67902;Blansko;Jihomoravský kraj
CZ;67903;Blansko;Jihomoravský kraj
CZ;67904;Blansko;Jihomoravský kraj
CZ;67906;Blansko;Jihomoravský kraj
CZ;67907;Blansko;Jihomoravský kraj
CZ;67911;Blansko;Jihomoravský kraj
CZ;67913;Blansko;Jihomoravský kraj
CZ;67914;Blansko;Jihomoravský kraj
CZ;67915;Blansko;Jihomoravský kraj
CZ;67921;Blansko;Jihomoravský kraj
CZ;67922;Blansko;Jihomoravský kraj
CZ;67931;Blansko;Jihomoravský kraj
CZ;67932;Blansko;Jihomoravský kraj
CZ;67933;Blansko;Jihomoravský kraj
CZ;67934;Blansko;Jihomoravský kraj
CZ;67935;Blansko;Jihomoravský kraj
CZ;67936;Blansko;Jihomoravský kraj
CZ;67937;Blansko;Jihomoravský kraj
CZ;67938;Blansko;Jihomoravský kraj
CZ;67939;Blansko;Jihomoravský kraj
CZ;67951;Blansko;Jihomoravský kraj
CZ;67952;Blansko;Jihomoravský kraj
CZ;67953;Blansko;Jihomoravský kraj
CZ;67961;Blansko;Jihomoravský kraj
CZ;67962;Blansko;Jihomoravský kraj
CZ;67963;Blansko;Jihomoravský kraj
CZ;67971;Blansko;Jihomoravský kraj
CZ;67972;Blansko;Jihomoravský kraj
CZ;67973;Blansko;Jihomoravský kraj
CZ;67974;Blansko;Jihomoravský kraj
CZ;67975;Blansko;Jihomoravský kraj
CZ;67976;Blansko;Jihomoravský kraj
CZ;68001;Blansko;Jihomoravský kraj
SK;82106;Bratislava;Bratislavský kraj
SK;82107;Bratislava;Bratislavský kraj
SK;83107;Bratislava;Bratislavský kraj
SK;84103;Bratislava;Bratislavský kraj
SK;84106;Bratislava;Bratislavský kraj
SK;84110;Bratislava;Bratislavský kraj
SK;85110;Bratislava;Bratislavský kraj
SK;97644;Brezno;Banskobystrický kraj
SK;97645;Brezno;Banskobystrický kraj
SK;97646;Brezno;Banskobystrický kraj
SK;97651;Brezno;Banskobystrický kraj
SK;97652;Brezno;Banskobystrický kraj
SK;97653;Brezno;Banskobystrický kraj
SK;97656;Brezno;Banskobystrický kraj
SK;97657;Brezno;Banskobystrický kraj
SK;97663;Brezno;Banskobystrický kraj
SK;97664;Brezno;Banskobystrický kraj
SK;97666;Brezno;Banskobystrický kraj
SK;97667;Brezno;Banskobystrický kraj
SK;97668;Brezno;Banskobystrický kraj
SK;97669;Brezno;Banskobystrický kraj
SK;97671;Brezno;Banskobystrický kraj
SK;97673;Brezno;Banskobystrický kraj
SK;97675;Brezno;Banskobystrický kraj
SK;97681;Brezno;Banskobystrický kraj
SK;97697;Brezno;Banskobystrický kraj
SK;97698;Brezno;Banskobystrický kraj
SK;97701;Brezno;Banskobystrický kraj
SK;97703;Brezno;Banskobystrický kraj
CZ;60200;Brno-město;Jihomoravský kraj
CZ;60300;Brno-město;Jihomoravský kraj
CZ;61200;Brno-město;Jihomoravský kraj
CZ;61300;Brno-město;Jihomoravský kraj
CZ;61400;Brno-město;Jihomoravský kraj
CZ;61500;Brno-město;Jihomoravský kraj
CZ;61600;Brno-město;Jihomoravský kraj
CZ;61700;Brno-město;Jihomoravský kraj
CZ;61800;Brno-město;Jihomoravský kraj
CZ;61900;Brno-město;Jihomoravský kraj
CZ;62000;Brno-město;Jihomoravský kraj
CZ;62100;Brno-město;Jihomoravský kraj
CZ;62300;Brno-město;Jihomoravský kraj
CZ;62400;Brno-město;Jihomoravský kraj
CZ;62500;Brno-město;Jihomoravský kraj
CZ;62700;Brno-město;Jihomoravský kraj
CZ;62800;Brno-město;Jihomoravský kraj
CZ;63400;Brno-město;Jihomoravský kraj
CZ;63500;Brno-město;Jihomoravský kraj
CZ;63600;Brno-město;Jihomoravský kraj
CZ;63700;Brno-město;Jihomoravský kraj
CZ;63800;Brno-město;Jihomoravský kraj
CZ;63900;Brno-město;Jihomoravský kraj
CZ;64100;Brno-město;Jihomoravský kraj
CZ;64200;Brno-město;Jihomoravský kraj
CZ;64300;Brno-město;Jihomoravský kraj
CZ;64400;Brno-město;Jihomoravský kraj
CZ;64700;Brno-město;Jihomoravský kraj
CZ;66434;Brno-město;Jihomoravský kraj
CZ;66442;Brno-město;Jihomoravský kraj
CZ;59261;Brno-venkov;Jihomoravský kraj
CZ;59262;Brno-venkov;Jihomoravský kraj
CZ;59451;Brno-venkov;Jihomoravský kraj
CZ;59453;Brno-venkov;Jihomoravský kraj
CZ;59455;Brno-venkov;Jihomoravský kraj
CZ;59456;Brno-venkov;Jihomoravský kraj
CZ;66401;Brno-venkov;Jihomoravský kraj
CZ;66402;Brno-venkov;Jihomoravský kraj
CZ;66403;Brno-venkov;Jihomoravský kraj
CZ;66404;Brno-venkov;Jihomoravský kraj
CZ;66405;Brno-venkov;Jihomoravský kraj
CZ;66406;Brno-venkov;Jihomoravský kraj
CZ;66407;Brno-venkov;Jihomoravský kraj
CZ;66408;Brno-venkov;Jihomoravský kraj
CZ;66411;Brno-venkov;Jihomoravský kraj
CZ;66412;Brno-venkov;Jihomoravský kraj
CZ;66417;Brno-venkov;Jihomoravský kraj
CZ;66423;Brno-venkov;Jihomoravský kraj
CZ;66424;Brno-venkov;Jihomoravský kraj
CZ;66431;Brno-venkov;Jihomoravský kraj
CZ;66432;Brno-venkov;Jihomoravský kraj
CZ;66441;Brno-venkov;Jihomoravský kraj
CZ;66443;Brno-venkov;Jihomoravský kraj
CZ;66444;Brno-venkov;Jihomoravský kraj
CZ;66446;Brno-venkov;Jihomoravský kraj
CZ;66447;Brno-venkov;Jihomoravský kraj
CZ;66448;Brno-venkov;Jihomoravský kraj
CZ;66449;Brno-venkov;Jihomoravský kraj
CZ;66451;Brno-venkov;Jihomoravský kraj
CZ;66452;Brno-venkov;Jihomoravský kraj
CZ;66453;Brno-venkov;Jihomoravský kraj
CZ;66454;Brno-venkov;Jihomoravský kraj
CZ;66455;Brno-venkov;Jihomoravský kraj
CZ;66456;Brno-venkov;Jihomoravský kraj
CZ;66457;Brno-venkov;Jihomoravský kraj
CZ;66458;Brno-venkov;Jihomoravský kraj
CZ;66459;Brno-venkov;Jihomoravský kraj
CZ;66461;Brno-venkov;Jihomoravský kraj
CZ;66462;Brno-venkov;Jihomoravský kraj
CZ;66463;Brno-venkov;Jihomoravský kraj
CZ;66464;Brno-venkov;Jihomoravský kraj
CZ;66465;Brno-venkov;Jihomoravský kraj
CZ;66466;Brno-venkov;Jihomoravský kraj
CZ;66467;Brno-venkov;Jihomoravský kraj
CZ;66471;Brno-venkov;Jihomoravský kraj
CZ;66475;Brno-venkov;Jihomoravský kraj
CZ;66481;Brno-venkov;Jihomoravský kraj
CZ;66482;Brno-venkov;Jihomoravský kraj
CZ;66483;Brno-venkov;Jihomoravský kraj
CZ;66484;Brno-venkov;Jihomoravský kraj
CZ;66491;Brno-venkov;Jihomoravský kraj
CZ;66501;Brno-venkov;Jihomoravský kraj
CZ;66601;Brno-venkov;Jihomoravský kraj
CZ;66602;Brno-venkov;Jihomoravský kraj
CZ;66603;Brno-venkov;Jihomoravský kraj
CZ;66701;Brno-venkov;Jihomoravský kraj
CZ;67177;Brno-venkov;Jihomoravský kraj
CZ;67575;Brno-venkov;Jihomoravský kraj
CZ;67905;Brno-venkov;Jihomoravský kraj
CZ;67923;Brno-venkov;Jihomoravský kraj
CZ;67924;Brno-venkov;Jihomoravský kraj
CZ;69122;Brno-venkov;Jihomoravský kraj
CZ;69123;Brno-venkov;Jihomoravský kraj
CZ;69124;Brno-venkov;Jihomoravský kraj
CZ;69125;Brno-venkov;Jihomoravský kraj
CZ;69130;Brno-venkov;Jihomoravský kraj
CZ;69164;Brno-venkov;Jihomoravský kraj
CZ;78386;Bruntál;Moravskoslezský kraj
CZ;79201;Bruntál;Moravskoslezský kraj
CZ;79302;Bruntál;Moravskoslezský kraj
CZ;79303;Bruntál;Moravskoslezský kraj
CZ;79305;Bruntál;Moravskoslezský kraj
CZ;79312;Bruntál;Moravskoslezský kraj
CZ;79313;Bruntál;Moravskoslezský kraj
CZ;79315;Bruntál;Moravskoslezský kraj
CZ;79316;Bruntál;Moravskoslezský kraj
CZ;79323;Bruntál;Moravskoslezský kraj
CZ;79324;Bruntál;Moravskoslezský kraj
CZ;79326;Bruntál;Moravskoslezský kraj
CZ;79331;Bruntál;Moravskoslezský kraj
CZ;79333;Bruntál;Moravskoslezský kraj
CZ;79336;Bruntál;Moravskoslezský kraj
CZ;79342;Bruntál;Moravskoslezský kraj
CZ;79344;Bruntál;Moravskoslezský kraj
CZ;79351;Bruntál;Moravskoslezský kraj
CZ;79356;Bruntál;Moravskoslezský kraj
CZ;79368;Bruntál;Moravskoslezský kraj
CZ;79371;Bruntál;Moravskoslezský kraj
CZ;79374;Bruntál;Moravskoslezský kraj
CZ;79382;Bruntál;Moravskoslezský kraj
CZ;79383;Bruntál;Moravskoslezský kraj
CZ;79384;Bruntál;Moravskoslezský kraj
CZ;79391;Bruntál;Moravskoslezský kraj
CZ;79393;Bruntál;Moravskoslezský kraj
CZ;79395;Bruntál;Moravskoslezský kraj
CZ;79397;Bruntál;Moravskoslezský kraj
CZ;79399;Bruntál;Moravskoslezský kraj
CZ;79401;Bruntál;Moravskoslezský kraj
CZ;79501;Bruntál;Moravskoslezský kraj
CZ;69002;Břeclav;Jihomoravský kraj
CZ;69003;Břeclav;Jihomoravský kraj
CZ;69006;Břeclav;Jihomoravský kraj
CZ;69101;Břeclav;Jihomoravský kraj
CZ;69102;Břeclav;Jihomoravský kraj
CZ;69103;Břeclav;Jihomoravský kraj
CZ;69104;Břeclav;Jihomoravský kraj
CZ;69105;Břeclav;Jihomoravský kraj
CZ;69106;Břeclav;Jihomoravský kraj
CZ;69107;Břeclav;Jihomoravský kraj
CZ;69108;Břeclav;Jihomoravský kraj
CZ;69109;Břeclav;Jihomoravský kraj
CZ;69110;Břeclav;Jihomoravský kraj
CZ;69111;Břeclav;Jihomoravský kraj
CZ;69112;Břeclav;Jihomoravský kraj
CZ;69121;Břeclav;Jihomoravský kraj
CZ;69126;Břeclav;Jihomoravský kraj
CZ;69127;Břeclav;Jihomoravský kraj
CZ;69129;Břeclav;Jihomoravský kraj
CZ;69141;Břeclav;Jihomoravský kraj
CZ;69142;Břeclav;Jihomoravský kraj
CZ;69143;Břeclav;Jihomoravský kraj
CZ;69144;Břeclav;Jihomoravský kraj
CZ;69145;Břeclav;Jihomoravský kraj
CZ;69146;Břeclav;Jihomoravský kraj
CZ;69151;Břeclav;Jihomoravský kraj
CZ;69152;Břeclav;Jihomoravský kraj
CZ;69153;Břeclav;Jihomoravský kraj
CZ;69154;Břeclav;Jihomoravský kraj
CZ;69155;Břeclav;Jihomoravský kraj
CZ;69156;Břeclav;Jihomoravský kraj
CZ;69162;Břeclav;Jihomoravský kraj
CZ;69163;Břeclav;Jihomoravský kraj
CZ;69165;Břeclav;Jihomoravský kraj
CZ;69167;Břeclav;Jihomoravský kraj
CZ;69171;Břeclav;Jihomoravský kraj
CZ;69172;Břeclav;Jihomoravský kraj
CZ;69174;Břeclav;Jihomoravský kraj
CZ;69175;Břeclav;Jihomoravský kraj
CZ;69176;Břeclav;Jihomoravský kraj
CZ;69181;Břeclav;Jihomoravský kraj
CZ;69182;Břeclav;Jihomoravský kraj
CZ;69183;Břeclav;Jihomoravský kraj
CZ;69185;Břeclav;Jihomoravský kraj
CZ;69186;Břeclav;Jihomoravský kraj
CZ;69188;Břeclav;Jihomoravský kraj
CZ;69189;Břeclav;Jihomoravský kraj
CZ;69201;Břeclav;Jihomoravský kraj
CZ;69301;Břeclav;Jihomoravský kraj
SK;01351;Bytča;Žilinský kraj
SK;01352;Bytča;Žilinský kraj
SK;01353;Bytča;Žilinský kraj
SK;01354;Bytča;Žilinský kraj
SK;01355;Bytča;Žilinský kraj
SK;01356;Bytča;Žilinský kraj
SK;01361;Bytča;Žilinský kraj
SK;01362;Bytča;Žilinský kraj
SK;01401;Bytča;Žilinský kraj
SK;02201;Čadca;Žilinský kraj
SK;02204;Čadca;Žilinský kraj
SK;02301;Čadca;Žilinský kraj
SK;02302;Čadca;Žilinský kraj
SK;02303;Čadca;Žilinský kraj
SK;02304;Čadca;Žilinský kraj
SK;02305;Čadca;Žilinský kraj
SK;02311;Čadca;Žilinský kraj
SK;02312;Čadca;Žilinský kraj
SK;02313;Čadca;Žilinský kraj
SK;02314;Čadca;Žilinský kraj
SK;02321;Čadca;Žilinský kraj
SK;02322;Čadca;Žilinský kraj
SK;02351;Čadca;Žilinský kraj
SK;02352;Čadca;Žilinský kraj
SK;02353;Čadca;Žilinský kraj
SK;02354;Čadca;Žilinský kraj
SK;02355;Čadca;Žilinský kraj
SK;02356;Čadca;Žilinský kraj
SK;02357;Čadca;Žilinský kraj
CZ;29501;Česká Lípa;Liberecký kraj
CZ;47001;Česká Lípa;Liberecký kraj
CZ;47002;Česká Lípa;Liberecký kraj
CZ;47006;Česká Lípa;Liberecký kraj
CZ;47101;Česká Lípa;Liberecký kraj
CZ;47102;Česká Lípa;Liberecký kraj
CZ;47103;Česká Lípa;Liberecký kraj
CZ;47104;Česká Lípa;Liberecký kraj
CZ;47105;Česká Lípa;Liberecký kraj
CZ;47106;Česká Lípa;Liberecký kraj
CZ;47107;Česká Lípa;Liberecký kraj
CZ;47108;Česká Lípa;Liberecký kraj
CZ;47111;Česká Lípa;Liberecký kraj
CZ;47112;Česká Lípa;Liberecký kraj
CZ;47113;Česká Lípa;Liberecký kraj
CZ;47114;Česká Lípa;Liberecký kraj
CZ;47115;Česká Lípa;Liberecký kraj
CZ;47116;Česká Lípa;Liberecký kraj
CZ;47117;Česká Lípa;Liberecký kraj
CZ;47118;Česká Lípa;Liberecký kraj
CZ;47121;Česká Lípa;Liberecký kraj
CZ;47123;Česká Lípa;Liberecký kraj
CZ;47124;Česká Lípa;Liberecký kraj
CZ;47126;Česká Lípa;Liberecký kraj
CZ;47127;Česká Lípa;Liberecký kraj
CZ;47128;Česká Lípa;Liberecký kraj
CZ;47129;Česká Lípa;Liberecký kraj
CZ;47141;Česká Lípa;Liberecký kraj
CZ;47151;Česká Lípa;Liberecký kraj
CZ;47152;Česká Lípa;Liberecký kraj
CZ;47153;Česká Lípa;Liberecký kraj
CZ;47154;Česká Lípa;Liberecký kraj
CZ;47155;Česká Lípa;Liberecký kraj
CZ;47156;Česká Lípa;Liberecký kraj
CZ;47157;Česká Lípa;Liberecký kraj
CZ;47158;Česká Lípa;Liberecký kraj
CZ;47161;Česká Lípa;Liberecký kraj
CZ;47162;Česká Lípa;Liberecký kraj
CZ;47163;Česká Lípa;Liberecký kraj
CZ;47167;Česká Lípa;Liberecký kraj
CZ;47201;Česká Lípa;Liberecký kraj
CZ;47301;Česká Lípa;Liberecký kraj
CZ;37001;České Budějovice;Jihočeský kraj
CZ;37004;České Budějovice;Jihočeský kraj
CZ;37005;České Budějovice;Jihočeský kraj
CZ;37006;České Budějovice;Jihočeský kraj
CZ;37007;České Budějovice;Jihočeský kraj
CZ;37008;České Budějovice;Jihočeský kraj
CZ;37010;České Budějovice;Jihočeský kraj
CZ;37011;České Budějovice;Jihočeský kraj
CZ;37301;České Budějovice;Jihočeský kraj
CZ;37302;České Budějovice;Jihočeský kraj
CZ;37304;České Budějovice;Jihočeský kraj
CZ;37311;České Budějovice;Jihočeský kraj
CZ;37312;České Budějovice;Jihočeský kraj
CZ;37314;České Budějovice;Jihočeský kraj
CZ;37315;České Budějovice;Jihočeský kraj
CZ;37316;České Budějovice;Jihočeský kraj
CZ;37321;České Budějovice;Jihočeský kraj
CZ;37322;České Budějovice;Jihočeský kraj
CZ;37323;České Budějovice;Jihočeský kraj
CZ;37324;České Budějovice;Jihočeský kraj
CZ;37331;České Budějovice;Jihočeský kraj
CZ;37332;České Budějovice;Jihočeský kraj
CZ;37333;České Budějovice;Jihočeský kraj
CZ;37335;České Budějovice;Jihočeský kraj
CZ;37336;České Budějovice;Jihočeský kraj
CZ;37341;České Budějovice;Jihočeský kraj
CZ;37343;České Budějovice;Jihočeský kraj
CZ;37344;České Budějovice;Jihočeský kraj
CZ;37346;České Budějovice;Jihočeský kraj
CZ;37347;České Budějovice;Jihočeský kraj
CZ;37348;České Budějovice;Jihočeský kraj
CZ;37349;České Budějovice;Jihočeský kraj
CZ;37350;České Budějovice;Jihočeský kraj
CZ;37351;České Budějovice;Jihočeský kraj
CZ;37361;České Budějovice;Jihočeský kraj
CZ;37362;České Budějovice;Jihočeský kraj
CZ;37363;České Budějovice;Jihočeský kraj
CZ;37364;České Budějovice;Jihočeský kraj
CZ;37365;České Budějovice;Jihočeský kraj
CZ;37366;České Budějovice;Jihočeský kraj
CZ;37367;České Budějovice;Jihočeský kraj
CZ;37371;České Budějovice;Jihočeský kraj
CZ;37372;České Budějovice;Jihočeský kraj
CZ;37373;České Budějovice;Jihočeský kraj
CZ;37381;České Budějovice;Jihočeský kraj
CZ;37382;České Budějovice;Jihočeský kraj
CZ;37384;České Budějovice;Jihočeský kraj
CZ;37401;České Budějovice;Jihočeský kraj
CZ;37501;České Budějovice;Jihočeský kraj
CZ;38101;Český Krumlov;Jihočeský kraj
CZ;38201;Český Krumlov;Jihočeský kraj
CZ;38202;Český Krumlov;Jihočeský kraj
CZ;38203;Český Krumlov;Jihočeský kraj
CZ;38206;Český Krumlov;Jihočeský kraj
CZ;38208;Český Krumlov;Jihočeský kraj
CZ;38211;Český Krumlov;Jihočeský kraj
CZ;38216;Český Krumlov;Jihočeský kraj
CZ;38218;Český Krumlov;Jihočeský kraj
CZ;38221;Český Krumlov;Jihočeský kraj
CZ;38222;Český Krumlov;Jihočeský kraj
CZ;38223;Český Krumlov;Jihočeský kraj
CZ;38226;Český Krumlov;Jihočeský kraj
CZ;38229;Český Krumlov;Jihočeský kraj
CZ;38232;Český Krumlov;Jihočeský kraj
CZ;38241;Český Krumlov;Jihočeský kraj
CZ;38242;Český Krumlov;Jihočeský kraj
CZ;38272;Český Krumlov;Jihočeský kraj
CZ;38273;Český Krumlov;Jihočeský kraj
CZ;38276;Český Krumlov;Jihočeský kraj
CZ;38278;Český Krumlov;Jihočeský kraj
CZ;38279;Český Krumlov;Jihočeský kraj
CZ;38281;Český Krumlov;Jihočeský kraj
CZ;38282;Český Krumlov;Jihočeský kraj
CZ;38283;Český Krumlov;Jihočeský kraj
CZ;38291;Český Krumlov;Jihočeský kraj
CZ;38292;Český Krumlov;Jihočeský kraj
CZ;38293;Český Krumlov;Jihočeský kraj
CZ;40502;Děčín;Ústecký kraj
CZ;40505;Děčín;Ústecký kraj
CZ;40701;Děčín;Ústecký kraj
CZ;40702;Děčín;Ústecký kraj
CZ;40703;Děčín;Ústecký kraj
CZ;40711;Děčín;Ústecký kraj
CZ;40713;Děčín;Ústecký kraj
CZ;40714;Děčín;Ústecký kraj
CZ;40715;Děčín;Ústecký kraj
CZ;40716;Děčín;Ústecký kraj
CZ;40717;Děčín;Ústecký kraj
CZ;40721;Děčín;Ústecký kraj
CZ;40722;Děčín;Ústecký kraj
CZ;40723;Děčín;Ústecký kraj
CZ;40724;Děčín;Ústecký kraj
CZ;40725;Děčín;Ústecký kraj
CZ;40729;Děčín;Ústecký kraj
CZ;40741;Děčín;Ústecký kraj
CZ;40742;Děčín;Ústecký kraj
CZ;40744;Děčín;Ústecký kraj
CZ;40745;Děčín;Ústecký kraj
CZ;40746;Děčín;Ústecký kraj
CZ;40747;Děčín;Ústecký kraj
CZ;40751;Děčín;Ústecký kraj
CZ;40752;Děčín;Ústecký kraj
CZ;40753;Děčín;Ústecký kraj
CZ;40755;Děčín;Ústecký kraj
CZ;40756;Děčín;Ústecký kraj
CZ;40757;Děčín;Ústecký kraj
CZ;40760;Děčín;Ústecký kraj
CZ;40761;Děčín;Ústecký kraj
CZ;40777;Děčín;Ústecký kraj
CZ;40778;Děčín;Ústecký kraj
CZ;40779;Děčín;Ústecký kraj
CZ;40780;Děčín;Ústecký kraj
CZ;40781;Děčín;Ústecký kraj
CZ;40782;Děčín;Ústecký kraj
CZ;40784;Děčín;Ústecký kraj
CZ;40801;Děčín;Ústecký kraj
SK;96202;Detva;Banskobystrický kraj
SK;96204;Detva;Banskobystrický kraj
SK;96205;Detva;Banskobystrický kraj
SK;96212;Detva;Banskobystrický kraj
SK;96225;Detva;Banskobystrický kraj
SK;96275;Detva;Banskobystrický kraj
SK;98545;Detva;Banskobystrický kraj
SK;98551;Detva;Banskobystrický kraj
SK;02601;Dolný Kubín;Žilinský kraj
SK;02705;Dolný Kubín;Žilinský kraj
SK;02721;Dolný Kubín;Žilinský kraj
SK;02741;Dolný Kubín;Žilinský kraj
SK;02751;Dolný Kubín;Žilinský kraj
SK;02753;Dolný Kubín;Žilinský kraj
SK;02754;Dolný Kubín;Žilinský kraj
SK;02755;Dolný Kubín;Žilinský kraj
CZ;34401;Domažlice;Plzeňský kraj
CZ;34501;Domažlice;Plzeňský kraj
CZ;34502;Domažlice;Plzeňský kraj
CZ;34506;Domažlice;Plzeňský kraj
CZ;34507;Domažlice;Plzeňský kraj
CZ;34509;Domažlice;Plzeňský kraj
CZ;34521;Domažlice;Plzeňský kraj
CZ;34522;Domažlice;Plzeňský kraj
CZ;34525;Domažlice;Plzeňský kraj
CZ;34526;Domažlice;Plzeňský kraj
CZ;34532;Domažlice;Plzeňský kraj
CZ;34533;Domažlice;Plzeňský kraj
CZ;34534;Domažlice;Plzeňský kraj
CZ;34535;Domažlice;Plzeňský kraj
CZ;34543;Domažlice;Plzeňský kraj
CZ;34545;Domažlice;Plzeňský kraj
CZ;34561;Domažlice;Plzeňský kraj
CZ;34562;Domažlice;Plzeňský kraj
CZ;34601;Domažlice;Plzeňský kraj
SK;92901;Dunajská Streda;Trnavský kraj
SK;93001;Dunajská Streda;Trnavský kraj
SK;93002;Dunajská Streda;Trnavský kraj
SK;93003;Dunajská Streda;Trnavský kraj
SK;93004;Dunajská Streda;Trnavský kraj
SK;93005;Dunajská Streda;Trnavský kraj
SK;93006;Dunajská Streda;Trnavský kraj
